Type,abs_position,combat_decision,combat_status,index,life,move_decision,move_option,obj_time,reproduction_decision,reproduction_status,vis_map,visual_range,world_time
-10,"[179, 68]",leave,leave,189,989,up,"['up', 'down', 'left', 'right']",11,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,1.8550372123718262
-10,"[160, 157]",leave,leave,190,989,down,"['up', 'down', 'left', 'right']",11,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,1.8550372123718262
-10,"[171, 127]",combat,combat,191,989,right,"['up', 'down', 'left', 'right']",11,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,1.8550372123718262
-10,"[122, 51]",combat,combat,192,989,down,"['up', 'down', 'left', 'right']",11,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,1.8550372123718262
-10,"[182, 42]",leave,leave,193,989,right,"['up', 'down', 'left', 'right']",11,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,1.8550372123718262
-10,"[133, 97]",leave,leave,194,989,down,"['up', 'down', 'left', 'right']",11,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,1.8550372123718262
-10,"[180, 167]",leave,leave,195,989,right,"['up', 'down', 'left', 'right']",11,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,1.8550372123718262
-10,"[44, 35]",leave,leave,196,989,down,"['up', 'down', 'left', 'right']",11,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,1.8550372123718262
-10,"[25, 135]",leave,leave,197,989,down,"['up', 'down', 'left', 'right']",11,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,1.8550372123718262
-10,"[101, 150]",combat,combat,198,989,right,"['up', 'down', 'left', 'right']",11,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,1.8550372123718262
-10,"[3, 69]",combat,combat,199,989,up,"['up', 'down', 'left', 'right']",11,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,1.8550372123718262
10,"[180, 188]",leave,leave,0,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[141, 55]",leave,leave,1,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[103, 139]",leave,leave,2,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, [-10]], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[84, 146]",combat,combat,3,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[132, 193]",leave,leave,4,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[110, 57]",leave,leave,5,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[33, 104]",combat,combat,6,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[171, 43]",combat,combat,7,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[157, 145]",combat,combat,8,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[187, 191]",leave,leave,9,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[10, 182]",leave,leave,10,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[44, 172]",combat,combat,11,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[11, 165]",combat,combat,12,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[88, 190]",leave,leave,13,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[87, 33]",leave,leave,14,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[112, 130]",combat,combat,15,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[37, 56]",leave,leave,16,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], [10]], [0, 0, 0]]",3,2.0036721229553223
10,"[11, 182]",leave,leave,17,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[21, 166]",leave,leave,18,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[30, 157]",leave,leave,19,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[80, 85]",leave,leave,20,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[118, 131]",leave,leave,21,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[65, 141]",leave,leave,22,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[147, 195]",leave,leave,23,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[54, 181]",combat,combat,24,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[17, 113]",leave,leave,25,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[52, 169]",combat,combat,26,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[179, 161]",leave,leave,27,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[10, 191]",leave,leave,28,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[175, 180]",leave,leave,29,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[126, 140]",leave,leave,30,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[193, 51]",combat,combat,31,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10, 10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[146, 132]",combat,combat,32,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[133, 150]",combat,combat,33,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[44, 191]",leave,leave,34,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[4, 139]",leave,leave,35,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[198, 180]",leave,leave,36,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[6, 32]",leave,leave,37,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[147, 23]",combat,combat,38,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[57, 190]",combat,combat,39,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[165, 108]",combat,combat,40,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[17, 13]",leave,leave,41,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[5, 178]",leave,leave,42,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[99, 146]",combat,combat,43,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[27, 114]",combat,combat,44,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[167, 168]",leave,leave,45,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[94, 168]",leave,leave,46,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[136, 180]",leave,leave,47,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[1, 164]",leave,leave,48,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[63, 167]",combat,combat,49,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[162, 148]",combat,combat,50,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, [-10], 0]]",3,2.0036721229553223
10,"[34, 62]",leave,leave,51,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [[10], [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[85, 133]",combat,combat,52,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[25, 184]",combat,combat,53,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[95, 163]",combat,combat,54,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[173, 160]",combat,combat,55,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[16, 144]",combat,combat,56,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[26, 156]",combat,combat,57,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[148, 178]",leave,leave,58,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[180, 187]",leave,leave,59,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[128, 108]",leave,leave,60,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[22, 193]",combat,combat,61,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[24, 141]",combat,combat,62,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, [10]]]",3,2.0036721229553223
10,"[27, 100]",leave,leave,63,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[36, 106]",combat,combat,64,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[193, 131]",leave,leave,65,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[58, 46]",leave,leave,66,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[190, 21]",leave,leave,67,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [[10], [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[39, 196]",leave,leave,68,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[33, 19]",leave,leave,69,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[127, 115]",combat,combat,70,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[48, 142]",leave,leave,71,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[74, 121]",leave,leave,72,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[12, 191]",combat,combat,73,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[186, 102]",combat,combat,74,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[31, 195]",leave,leave,75,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, [10], 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[115, 162]",combat,combat,76,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[167, 157]",leave,leave,77,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[29, 172]",combat,combat,78,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[177, 101]",combat,combat,79,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[88, 163]",leave,leave,80,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[169, 176]",combat,combat,81,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[155, 178]",combat,combat,82,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[85, 131]",combat,combat,83,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[182, 53]",combat,combat,84,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[66, 39]",combat,combat,85,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[74, 147]",combat,combat,86,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [[-10], 0, 0]]",3,2.0036721229553223
10,"[25, 17]",combat,combat,87,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [[-10], 0, 0]]",3,2.0036721229553223
10,"[77, 56]",leave,leave,88,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[70, 148]",leave,leave,89,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[18, 162]",leave,leave,90,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[118, 117]",leave,leave,91,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[9, 184]",leave,leave,92,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[18, 150]",combat,combat,93,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[7, 197]",leave,leave,94,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [[10], [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[8, 77]",combat,combat,95,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[100, 171]",leave,leave,96,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[23, 132]",combat,combat,97,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[42, 76]",leave,leave,98,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[23, 187]",leave,leave,99,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[47, 172]",combat,combat,100,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[199, 18]",combat,combat,101,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], [10]], [0, 0, 0]]",3,2.0036721229553223
10,"[16, 63]",combat,combat,102,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[86, 16]",combat,combat,103,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[83, 168]",leave,leave,104,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[191, 176]",leave,leave,105,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[31, 157]",leave,leave,106,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[150, 155]",leave,leave,107,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[74, 160]",combat,combat,108,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[178, 191]",leave,leave,109,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[162, 148]",combat,combat,110,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[97, 151]",leave,leave,111,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[[-10], 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[7, 148]",leave,leave,112,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[190, 152]",combat,combat,113,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[87, 162]",combat,combat,114,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[173, 124]",combat,combat,115,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[156, 190]",combat,combat,116,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[167, 170]",leave,leave,117,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[116, 178]",combat,combat,118,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[88, 150]",leave,leave,119,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[184, 166]",combat,combat,120,888,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[43, 92]",combat,combat,121,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[35, 161]",leave,leave,122,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[179, 79]",leave,leave,123,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[7, 171]",leave,leave,124,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[188, 53]",leave,leave,125,988,left,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[179, 103]",combat,combat,126,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[199, 158]",leave,leave,127,900,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[105, 155]",leave,leave,128,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[14, 186]",leave,leave,129,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], [10]], [0, 0, 0]]",3,2.0036721229553223
10,"[49, 170]",leave,leave,130,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[150, 100]",leave,leave,131,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[190, 172]",combat,combat,132,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[61, 150]",leave,leave,133,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[57, 47]",leave,leave,134,988,right,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[135, 129]",leave,leave,135,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[69, 142]",leave,leave,136,988,down,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[172, 166]",leave,leave,137,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[59, 179]",combat,combat,138,988,left,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[32, 174]",combat,combat,139,988,up,"['up', 'down', 'left', 'right']",12,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[94, 70]",combat,combat,140,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [[-10], [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[83, 183]",leave,leave,141,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[110, 167]",leave,leave,142,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[68, 162]",combat,combat,143,988,right,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[40, 189]",combat,combat,144,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, [10], 0]]",3,2.0036721229553223
10,"[61, 186]",combat,combat,145,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[192, 32]",combat,combat,146,988,down,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,2.0036721229553223
10,"[9, 66]",combat,combat,147,988,up,"['up', 'down', 'left', 'right']",12,0,0,"[[0, 0, 0], [[-10], [10], 0], [0, 0, 0]]",3,2.0036721229553223
